Track Name,Artist(s),Album,Release Date,Duration (ms),Spotify URL
Apple Bottom,DJariium,Apple Bottom,2023-04-21,234266,https://open.spotify.com/track/2gL0T4ijWHgmtPAmzo3qoJ
Another One Bites The Dust - Remix / Remastered 2011,"Queen, Wyclef Jean, Pras Michel",The Platinum Collection (2011 Remaster),2011-01-01,260720,https://open.spotify.com/track/3wAhYkpkB64UJZv1o9hi5J
Hits 2000',"Trinix Remix, Trinix",Hits 2000',2022-01-21,163965,https://open.spotify.com/track/7Akwsos3EeWahHZX9vfQq9
L.A.LOVE (la la) (feat. YG),"Fergie, YG",Double Dutchess,2017-09-22,211512,https://open.spotify.com/track/746BlfyY0hVG65EtfaNvwo
Rake It Up - Diplo & Party Favor Remix,"Yo Gotti, Diplo, Party Favor, Nicki Minaj",Rake It Up (Diplo & Party Favor Remix),2017-10-26,172987,https://open.spotify.com/track/3wAbP40X5P9EVWkwmszInb
GDFR (feat. Sage the Gemini & Lookas) - K Theory Remix,"Flo Rida, Sage The Gemini, Lookas, K Theory",GDFR (feat. Sage the Gemini & Lookas) [Remixes],2015-01-21,187960,https://open.spotify.com/track/15W8qc8Ok22EJGNwEKhiw9
Talk - Alle Farben Remix,"Khalid, Alle Farben",Talk (Alle Farben Remix),2019-04-04,167990,https://open.spotify.com/track/06BrHnTVDOydsfg0LZ6mQb
Treasure - Cash Cash Radio Mix,Bruno Mars,Treasure Remix EP,2013-08-13,208278,https://open.spotify.com/track/7dQGDSVjt1vS6BsDURjYhS
Savage Remix (feat. Beyoncé),"Megan Thee Stallion, Beyoncé",Good News,2020-11-20,242000,https://open.spotify.com/track/2Z71PZlOeF9YVze4hy1A1a
Push My Luck - Ares Carter Remix,"The Chainsmokers, Ares Carter",Push My Luck (Remixes),2019-11-29,163453,https://open.spotify.com/track/5hxaAP30zqOqw5tbnNkZc2
Addicted,"Zerb, The Chainsmokers, Ink",Addicted,2024-03-29,152250,https://open.spotify.com/track/5ZUIPLoTLJZrPQh2kFZEUM
When We Were Young (The Logical Song),"David Guetta, Kim Petras",When We Were Young (The Logical Song),2023-11-10,147432,https://open.spotify.com/track/1CcLA0eaauck34YEIrvAAq
Ocean Avenue,"Steve Aoki, Yellowcard",Ocean Avenue,2023-12-15,226206,https://open.spotify.com/track/5OHr0CXtKhicd7NHgRm6TB
Heaven Feels Like,"SLANDER, Fairlane",Heaven Feels Like,2024-11-08,203636,https://open.spotify.com/track/0nSxiyRH74IpDiVdYLVjsv
A Sky Full of Stars,Coldplay,Ghost Stories,2014-05-16,267866,https://open.spotify.com/track/0FDzzruyVECATHXKHFs9eJ
when the party's over,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019-03-29,196077,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
Smells Like Teen Spirit,"Coopex, Nito-Onna, CPX",Smells Like Teen Spirit,2021-04-23,186005,https://open.spotify.com/track/5o6HnXhqHBPic27lBYQg2V
Gravity,"Martin Garrix, Sem Vox, Jaimes",Gravity,2024-10-18,285472,https://open.spotify.com/track/1vMMwDCd1Hnb91a3x9MdfX
All the Things She Said,"Robin Schulz, Timmy Trumpet, KOPPY",All the Things She Said,2024-04-05,165299,https://open.spotify.com/track/6FxRH7N7Q86i6aixaSYYzx
"Better Off (Alone, Pt. III)","Alan Walker, Dash Berlin, Vikkstar","Better Off (Alone, Pt. III)",2023-09-28,151702,https://open.spotify.com/track/1P7hMSbpJOQy58eC78qx7s
Not Even Love - Armin van Buuren Remix,"Seven Lions, ILLENIUM, Armin van Buuren",Not Even Love (Armin van Buuren Remix),2024-06-07,197746,https://open.spotify.com/track/6NhDKaW4gbPCrSUnUSw6nd
I Like It (with Nate Smith),"Alesso, Nate Smith",I Like It (with Nate Smith),2024-07-12,152349,https://open.spotify.com/track/3MBJxg2sT7CAdqYcdU8C5K
One in a Million,"Bebe Rexha, David Guetta",One in a Million,2023-08-04,160529,https://open.spotify.com/track/3YfGTvsTAWGC2lgoDOikUz
Angels Like You,Miley Cyrus,Plastic Hearts,2020-11-27,196453,https://open.spotify.com/track/1daDRI9ahBonbWD8YcxOIB
Mr. Brightside - Original,2 Friends Remixes,Mr. Brightside (Original),2019-08-30,214778,https://open.spotify.com/track/5XRuR2wBLylhBAK6HMIS29
Light It Up (Remix),"Major Lazer, Nyla, Fuse ODG",Peace Is The Mission (Extended),2015-11-27,166138,https://open.spotify.com/track/1qFSPn37zEeCyRiVpkW9dt
Love Tonight (David Guetta Remix Edit),"Shouse, David Guetta",Love Tonight (David Guetta Remix),2021-06-11,158095,https://open.spotify.com/track/2prnn41CblB8B4yWACDljP
Never Be Like You (feat. Kai),"Flume, kai",Skin,2016-05-27,234909,https://open.spotify.com/track/14gdERIqymApVn9vcsbmZ3
tv off (feat. lefty gunplay),"Kendrick Lamar, Lefty Gunplay",GNX,2024-11-22,220690,https://open.spotify.com/track/0aB0v4027ukVziUGwVGYpG
Not Like Us,Kendrick Lamar,Not Like Us,2024-05-04,274192,https://open.spotify.com/track/6AI3ezQ4o3HUoP6Dhudph3
Swimming Pools (Drank) - Extended Version,Kendrick Lamar,"good kid, m.A.A.d city (Deluxe)",2012,313786,https://open.spotify.com/track/5ujh1I7NZH5agbwf7Hp8Hc
Think About,"High Beam, corvällis",Think About,2024-05-17,210731,https://open.spotify.com/track/13JEH3eL4aIhcC9k7AGq07
Forever Young,"David Guetta, Alphaville, Ava Max",Forever Young,2024-10-18,156923,https://open.spotify.com/track/3bg2qahpZmsg5wV2EMPXIk
Hello,Aqyila,For the Better,2023-05-19,195004,https://open.spotify.com/track/36IM2MYJz2ZwlWib8rHNHM
Last Resort,"Harddope, Kevin Staudt",Last Resort,2021-05-28,111028,https://open.spotify.com/track/5TbF1MY06PjeLPq9m75uW0
Another Love,"Embody, LAZAR, Jovani",Another Love,2022-11-11,150967,https://open.spotify.com/track/4dskGPAW5tyuWhWWfmmCh7
Drop It Like It's Hot,"CryJaxx, The FifthGuys, Justtjokay",Drop It Like It's Hot,2022-02-04,203769,https://open.spotify.com/track/0PoZibVGbZGNI9zyFQ8N2U
This Is Why I'm Hot,HEDEGAARD,DARK MATTER,2021-03-05,228931,https://open.spotify.com/track/3CDvUPIvO2MTRzq7lrdXyb
Lollipop,"CryJaxx, Justtjokay",Lollipop,2022-05-13,179564,https://open.spotify.com/track/2n0SIqBGZcgC0Eub8nlutu
Dirtier Thoughts,Nation Haven,Bad Things / Dirtier Thoughts,2022-12-23,156240,https://open.spotify.com/track/5RFGNxGcrpkTzqHyDdggzJ
NASTY,Russ,NASTY,2023-03-17,116407,https://open.spotify.com/track/0DuylJNqsvjRN9hhWUdeJZ
Breathe,Kansh,Breathe,2023-03-24,116869,https://open.spotify.com/track/6GkQpxX3yBcjkZUUm48kJy
Super Villain,"Stileto, Silent Child, Kendyle Paige",Super Villain,2021-05-14,147000,https://open.spotify.com/track/6xLrQE0nqfpMfZoCQikxSL
Power Over Me,Dermot Kennedy,Without Fear,2019-10-04,206960,https://open.spotify.com/track/4tViDtaHuSLnh7HVJTrKhs
The Other Side,Ruelle,The Other Side,2017-06-02,251347,https://open.spotify.com/track/69El8bwwxvL6MKfDCwdRHR
peekaboo (feat. azchike),"Kendrick Lamar, AzChike",GNX,2024-11-22,155917,https://open.spotify.com/track/2Uts1QFB4u2YNIMiqcb4de
Flames (feat. Avril Lavigne),"MOD SUN, Avril Lavigne",Flames (feat. Avril Lavigne),2021-01-08,151989,https://open.spotify.com/track/6z7mOTf4O20AApGsTNn7fC
MIDDLE OF THE NIGHT,Loveless,End of an era,2022-09-16,186129,https://open.spotify.com/track/3FfvJzsIj69F8aZopaHyvY
Time After Time,Paratone,Time After Time,2020-11-06,161053,https://open.spotify.com/track/3hEPKX4FgfYPhBjSw1Nejq
All That Really Matters,"ILLENIUM, Teddy Swims",ILLENIUM,2023-04-28,244235,https://open.spotify.com/track/6cLrGfKIIRHYQw7S0mCDhA
Waves - Robin Schulz Radio Edit,"Mr. Probz, Robin Schulz",Waves (Robin Schulz Radio Edit),2014-02-07,208133,https://open.spotify.com/track/1HFfMOxCAT4GAwaPfCdmUs
Wish It Was You,"Audien, Cate Downey",Wish It Was You,2021-08-27,192000,https://open.spotify.com/track/3Dr0xDJwXy6JkiHNJfv5zd
Leaving You - Riggi & Piros Remix,"Audien, M.BRONX, Riggi & Piros",Leaving You (Riggi & Piros Remix),2021-03-12,156542,https://open.spotify.com/track/4OYjGjhZ03yVekGUr1AUrQ
World on Fire,Nate Smith,NATE SMITH (DELUXE),2023-04-28,189986,https://open.spotify.com/track/5ya0TmUQw2wHMkq36rPsnd
Perfect,Atlus,High Expectations,2023-05-26,187189,https://open.spotify.com/track/1F1RktuW2b9bek6IA1prm2
So Yesterday,Hilary Duff,Metamorphosis,2003-01-01,215333,https://open.spotify.com/track/0J1Wfjo9H3R62yaCuuNDZX
Always Been You,Jessie Murph,drowning,2023-02-10,131824,https://open.spotify.com/track/53UMRr4KOgZP5Ins0aGlhs
I'm a Bitch,Crystal Hanson,I'm a Bitch,2022-11-03,253070,https://open.spotify.com/track/28j3U4zTBWpwmGxdN2zdEC
Told You So,"Martin Garrix, Jex",Told You So,2024-11-22,187031,https://open.spotify.com/track/52dEZA0A4siRTuA4e8w3ll
All Around The World (La La La La La),Bassjackers,All Around The World (La La La La La),2024-01-12,137142,https://open.spotify.com/track/6m4wKDh7iIqfgKRbrIPbz9
Monster,"Don Diablo, Felix Jaehn",Monster,2024-03-29,144000,https://open.spotify.com/track/0oWN1xuaWUrx8QGiYqxAs9
Still Fly,Big Tymers,Hood Rich,2002-01-01,335613,https://open.spotify.com/track/563vSy3HB5NHxel1VGQCW6
The Mop,TisaKorean,Wasteland.,2020-12-04,249363,https://open.spotify.com/track/0CaamZ5vBOme8KAoR3yQzz
Thank You (Not So Bad),"Dimitri Vegas & Like Mike, Tiësto, Dido, W&W, Dimitri Vegas, Like Mike",Thank You (Not So Bad),2023-12-01,140000,https://open.spotify.com/track/09CnYHiZ5jGT1wr1TXJ9Zt
Gone,"Hoang, Kianna",Gone,2019-01-25,172978,https://open.spotify.com/track/7k5uBcPwecGOf90m2vpxJF
Follow You,MEDZ,Follow You,2019-10-18,180556,https://open.spotify.com/track/5isieawysc6ttKyrVNvrTj
Here We Go (feat. Kelly Rowland),"Trina, Kelly Rowland",The Glamorest Life,2005,230973,https://open.spotify.com/track/6b3CWHNAKiJRqmgz6ZcWaB
Heart Like Mine (feat. Rosa Linn),"Sam Feldt, Rosa Linn",Heart Like Mine (feat. Rosa Linn),2024-09-13,149673,https://open.spotify.com/track/4xqekuN4lfu6MBeWov0Icl
