Track Name,Artist(s),Album,Release Date,Duration (ms),Spotify URL
Taste,Sabrina Carpenter,Short n' Sweet,2024-08-23,157279,https://open.spotify.com/track/5G2f63n7IPVPPjfNIGih7Q
HOT TO GO!,Chappell Roan,The Rise and Fall of a Midwest Princess,2023-09-22,184841,https://open.spotify.com/track/4xdBrk0nFZaP54vvZj0yx7
Yellow Ribbon,Jonathan Michael Fleming,Cadences Volume 1,2022-12-01,124530,https://open.spotify.com/track/6DQPfr5KYgewT43T3ShXwa
Man in the Mirror,Michael Jackson,"HIStory - PAST, PRESENT AND FUTURE - BOOK I",1995-06-16,319306,https://open.spotify.com/track/2u2udGmop1z67EPpr91km7
War With a Soldier,Jonathan Michael Fleming,Cadences Volume 2,2022-12-01,110010,https://open.spotify.com/track/6brIT0TOvlfA61H0FnDjXP
I Left My Home,Jonathan Michael Fleming,Cadences Volume 1,2022-12-01,123930,https://open.spotify.com/track/4IehzOhp1ChFnbzdRP9T3W
My Town,Montgomery Gentry,Something To Be Proud Of: Best Of 1999-2005,2005-11-01,285586,https://open.spotify.com/track/5M8oqeozsjPMSXbkjo0SyD
Love Like Crazy,Lee Brice,Love Like Crazy,2010-06-08,217386,https://open.spotify.com/track/6Ozp6ac86CSHMik8lbvJuM
Like I'm Gonna Lose You (feat. John Legend),"Meghan Trainor, John Legend",Title (Deluxe),2015-01-09,225053,https://open.spotify.com/track/2YlZnw2ikdb837oKMKjBkW
Sweet Home Alabama,Lynyrd Skynyrd,Second Helping (Expanded Edition),1974-04-15,283800,https://open.spotify.com/track/7e89621JPkKaeDSTQ3avtg
Man! I Feel Like A Woman!,Shania Twain,Come On Over (Diamond Edition / Super Deluxe),1997,233414,https://open.spotify.com/track/2mqaYmF0XmV8egZB6jQOtN
"I'll Be Missing You (feat. Faith Evans, 112)","Diddy, Faith Evans, 112",Bad Boy's 10th Anniversary- The Hits,2004-03-09,301520,https://open.spotify.com/track/3QHONiXGMGU3z68mQInncF
Under the Bridge,Red Hot Chili Peppers,Greatest Hits,2003-11-18,265506,https://open.spotify.com/track/23NPGXlSaIqWzvxIRhM2oG
You're The One That I Want - From “Grease”,"John Travolta, Olivia Newton-John",Grease (The Original Motion Picture Soundtrack),1978-04-04,169840,https://open.spotify.com/track/0B9x2BRHqj3Qer7biM3pU3
Pink Pony Club,Chappell Roan,The Rise and Fall of a Midwest Princess,2023-09-22,258034,https://open.spotify.com/track/1k2pQc5i348DCHwbn5KTdc
we can't be friends (wait for your love),Ariana Grande,eternal sunshine,2024-03-08,228639,https://open.spotify.com/track/46kspZSY3aKmwQe7O77fCC
"I Love You, I'm Sorry",Gracie Abrams,The Secret of Us,2024-06-21,157146,https://open.spotify.com/track/51rfRCiUSvxXlCSCfIztBy
We Found Love,"Rihanna, Calvin Harris",Talk That Talk,2011-11-18,215226,https://open.spotify.com/track/6qn9YLKt13AGvpq9jfO8py
That’s So True,Gracie Abrams,The Secret of Us (Deluxe),2024-10-18,166300,https://open.spotify.com/track/7ne4VBA60CxGM75vw0EYad
Thinking of You,Kesha,Warrior (Expanded Edition),2012-11-30,184213,https://open.spotify.com/track/58wWZX8a2sRCe213b9hjG5
Need You Now,Lady A,Need You Now,2010-01-01,277573,https://open.spotify.com/track/11EX5yhxr9Ihl3IN1asrfK
If You Love Her,Forest Blakk,If You Love Her,2020-09-30,217351,https://open.spotify.com/track/727Z2S2mtNH46CbP9EWPwY
Joy Of My Life,Chris Stapleton,Starting Over,2020-11-13,274520,https://open.spotify.com/track/4EuaDcxHmHKS6gZ5iuGba0
The Monster,"Eminem, Rihanna",The Marshall Mathers LP2,2013-11-05,250188,https://open.spotify.com/track/48RrDBpOSSl1aLVCalGl5C
Break Stuff,Limp Bizkit,Significant Other,1999,166706,https://open.spotify.com/track/5cZqsjVs6MevCnAkasbEOX
Silver Springs - 2004 Remaster,Fleetwood Mac,Rumours (Deluxe Edition),1977-02-04,288786,https://open.spotify.com/track/2Y8BloifAHEn6GproQgPs7
Nutshell,Alice In Chains,Jar Of Flies,1994,259200,https://open.spotify.com/track/2JuasWPUodaUxf5nwNpciQ
Down In A Hole (2022 Remaster),Alice In Chains,Dirt (2022 Remaster),1992-09-29,338226,https://open.spotify.com/track/7FRfYOql61DGDp9VPPe2qA
Separate Ways (Worlds Apart) [2023 Remaster],Journey,Frontiers (2023 Remaster),1983-02-01,323453,https://open.spotify.com/track/1pTw2cNrp9L3esxLAvWnN2
Toes,Zac Brown Band,The Foundation,2008-11-17,262773,https://open.spotify.com/track/4S518ci8UY4op0Xyp6Hx6o
It's My Life,Bon Jovi,Crush,2000-01-01,224493,https://open.spotify.com/track/0v1XpBHnsbkCn7iJ9Ucr1l
Far Away - 2020 Remaster,Nickelback,All The Right Reasons (15th Anniversary Expanded Edition),2005,238160,https://open.spotify.com/track/05rWggLwQ2weA4D2cRAt55
Man in the Box,Alice In Chains,Facelift,1990-08-01,285200,https://open.spotify.com/track/6gZVQvQZOFpzIy3HblJ20F
We R Who We R,Kesha,Cannibal (Expanded Edition),2010-11-19,204760,https://open.spotify.com/track/3LUWWox8YYykohBbHUrrxd
Go Your Own Way - 2004 Remaster,Fleetwood Mac,Rumours,1977-02-04,223613,https://open.spotify.com/track/07GvNcU1WdyZJq3XxP0kZa
The Memory Remains,Metallica,Reload,1997-11-18,279240,https://open.spotify.com/track/0vhOJ8a3M2LWnBNrDXJKDl
Turn The Page,Metallica,"Garage, Inc.",1998-11-24,366400,https://open.spotify.com/track/7HPhrbgMHV5cUskknWA2oo
Would?,Alice In Chains,Greatest Hits,2001,208133,https://open.spotify.com/track/0HltuYVWFg3Xa2HcbErsgv
Somewhere I Belong,Linkin Park,Meteora,2003-09-16,213933,https://open.spotify.com/track/3agtg0x11wPvLIWkYR39nZ
Scars,Papa Roach,Getting Away With Murder,2004-01-01,208186,https://open.spotify.com/track/1UREw2MCfU0xwBzCAjxlUD
Help,Papa Roach,Crooked Teeth,2017-05-19,214797,https://open.spotify.com/track/0IbiFpXPFpvCAIs9WMX5wC
Birthday,Katy Perry,PRISM (Deluxe),2013-10-18,215042,https://open.spotify.com/track/2xLOMHjkOK8nzxJ4r6yOKR
One Step Closer,Linkin Park,Hybrid Theory (Bonus Edition),2000,157333,https://open.spotify.com/track/3K4HG9evC7dg3N0R9cYqk4
Let It Rock,"Kevin Rudolf, Lil Wayne",In The City,2008-01-01,231173,https://open.spotify.com/track/6TrNRd98WksT9Kkmx9uj6R
Monster,Skillet,Awake,2009-08-21,178013,https://open.spotify.com/track/2UREu1Y8CO4jXkbvqAtP7g
Crazy Bitch,Buckcherry,15,2006-09-25,202720,https://open.spotify.com/track/1gtHjIoQIU5XIcRGjn7DfH
Awake and Alive,Skillet,Awake,2009-08-21,209493,https://open.spotify.com/track/0nkzd3yNniB767zSDDdLZ3
Through Glass,Stone Sour,Come What(ever) May [10th Anniversary Edition],2006,282946,https://open.spotify.com/track/5NeIONQWJ25uPylJBJiO4c
I Drive Your Truck,Lee Brice,Hard 2 Love,2012-04-24,234840,https://open.spotify.com/track/6aPc6SSWgTsiXrrUpJCPlj
Lonely Eyes,Chris Young,A.M.,2013-09-16,217413,https://open.spotify.com/track/2j79NtwxoWDmkiH4MGwdLq
Fast Cars And Freedom,Rascal Flatts,Feels Like Today,2004-01-01,262186,https://open.spotify.com/track/0CKba2KBPP9TFbh5Nf8i4P
Undo It,Carrie Underwood,Play On,2009,177253,https://open.spotify.com/track/1Fo2N5iXRi37maMboaig7O
Cruise,Florida Georgia Line,Here's To The Good Times,2012-01-01,208960,https://open.spotify.com/track/0i5el041vd6nxrGEU8QRxy
Outskirts,Sam Hunt,Outskirts,2023-03-10,182706,https://open.spotify.com/track/2E0bqoMlIb2xmFyZHRjtzK
