Track Name,Artist(s),Album,Release Date,Duration (ms),Spotify URL
One Last Time,Ariana Grande,My Everything (Deluxe),2014-08-22,197266,https://open.spotify.com/track/7xoUc6faLbCqZO6fQEYprd
Lonely,Joel Corry,Lonely,2020-01-24,190955,https://open.spotify.com/track/4VhdCS7iCaYM81NZaeA72I
Holy (feat. Chance The Rapper),"Justin Bieber, Chance the Rapper",Holy,2020-09-18,212093,https://open.spotify.com/track/5u1n1kITHCxxp8twBcZxWy
Just Hold On,"Steve Aoki, Louis Tomlinson",Neon Future III,2018-11-09,198774,https://open.spotify.com/track/78uZ2F8147ER1tausA9cqm
#SELFIE,The Chainsmokers,#SELFIE,2014-01-01,183750,https://open.spotify.com/track/1HOlb9rdNOmy9b1Fakicjo
For You (Fifty Shades Freed) (& Rita Ora),"Liam Payne, Rita Ora",Fifty Shades Freed (Original Motion Picture Soundtrack),2018-02-09,245453,https://open.spotify.com/track/66xn6tB8s3l8uhj02OGneE
Never Let Me Go,Florence + The Machine,Ceremonials (Original Deluxe Version),2011-01-01,270973,https://open.spotify.com/track/3HNTLCpAGnizbyJmk7466r
Break Free,"Ariana Grande, Zedd",My Everything (Deluxe),2014-08-22,214840,https://open.spotify.com/track/12KUFSHFgT0XCoiSlvdQi4
Come & Go (with Marshmello),"Juice WRLD, Marshmello",Legends Never Die,2020-07-10,205484,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG
Life's A Mess (feat. Halsey),"Juice WRLD, Halsey",Legends Never Die,2020-07-10,202193,https://open.spotify.com/track/5wWAwzGp2OaaoIkwcz6wZs
#thatPOWER,"will.i.am, Justin Bieber",#willpower,2013-01-01,279506,https://open.spotify.com/track/37qlkp5VImuuYcXZI6aiam
Sex on Fire,Kings of Leon,Only By The Night,2008-09-23,203346,https://open.spotify.com/track/0ntQJM78wzOLVeCUAW7Y45
Use Somebody,Kings of Leon,Only By The Night,2008-09-23,230760,https://open.spotify.com/track/5VGlqQANWDKJFl0MBG3sg2
White Walls (feat. ScHoolboy Q & Hollis),"Macklemore & Ryan Lewis, Hollis, ScHoolboy Q",The Heist,2012-10-10,220319,https://open.spotify.com/track/6I3KeXBT0E9MoMqYz8srVq
OK (Anxiety Anthem),Mabel,High Expectations,2019-08-02,216546,https://open.spotify.com/track/6N29ryH844QydR2Q3ULSdC
Take Me Over,"Peking Duk, SAFIA",Take Me Over,2014-12-22,208121,https://open.spotify.com/track/7edLcwmws3QnbJ8JUqyHhe
Pills N Potions,Nicki Minaj,The Pinkprint (Deluxe Edition),2014-12-15,268000,https://open.spotify.com/track/3tnEfYn4GYBVf6oUIZzSs3
Bed Of Lies,"Nicki Minaj, Skylar Grey",The Pinkprint (International Deluxe Explicit),2014-12-12,269946,https://open.spotify.com/track/1yQunV0upd4Eyu3rcOerD9
Start Again (feat. Logic),"OneRepublic, Logic",13 Reasons Why (Season 2),2018-05-18,165626,https://open.spotify.com/track/1Nj2oBISdFDSF8eDuXcALz
Ho Hey,The Lumineers,The Lumineers,2012-06-22,163133,https://open.spotify.com/track/1i5Q0S1MLBNUBTfV7nnBSA
Bad (feat. Vassy) - Radio Edit,"David Guetta, Showtek, VASSY",Listen,2014-11-10,170625,https://open.spotify.com/track/6eIacmhkE82vZlMDnGS7aP
Glamorous,"Fergie, Ludacris",The Dutchess,2006-09-13,246600,https://open.spotify.com/track/6vVfNqiMSku4FrqsqhurBK
Heart Of Glass,Blondie,Greatest Hits: Blondie,2006-01-01,252186,https://open.spotify.com/track/41AE8ODX2JETBCa6muhSLY
Kids,MGMT,Oracular Spectacular,2007-12-14,302840,https://open.spotify.com/track/1jJci4qxiYcOHhQR247rEU
Ready or Not,Bridgit Mendler,Hello My Name Is...,2012-01-01,200946,https://open.spotify.com/track/5xvUgoVED1F4mBu8FL0HaW
Sure Thing,Miguel,All I Want Is You,2010-11-26,195373,https://open.spotify.com/track/0JXXNGljqupsJaZsgSbMZV
Golden,Harry Styles,Fine Line,2019-12-13,208906,https://open.spotify.com/track/45S5WTQEGOB1VHr1Q4FuPl
Yeah 3x,Chris Brown,F.A.M.E. (Expanded Edition),2011-03-22,241666,https://open.spotify.com/track/2QtxlzvSBONjs1bDC34ixs
Call on Me - Radio Mix,Eric Prydz,Call on Me (Radio Mix),2004-09-10,171360,https://open.spotify.com/track/1xNcBAoUw8Hz6LqK2jt4Ff
Play Hard (feat. Ne-Yo & Akon),"David Guetta, Ne-Yo, Akon",Nothing but the Beat (Ultimate Edition),2012-12-07,201000,https://open.spotify.com/track/5YPMEOJ58kfl56VHxTgwx3
Don’t Blame Me,Taylor Swift,reputation,2017-11-10,236413,https://open.spotify.com/track/1R0a2iXumgCiFb7HEZ7gUE
Night Changes,One Direction,FOUR (Deluxe),2014-11-17,226600,https://open.spotify.com/track/5O2P9iiztwhomNh8xkR9lJ
Scars To Your Beautiful,Alessia Cara,Know-It-All (Deluxe),2016-03-11,230226,https://open.spotify.com/track/42ydLwx4i5V49RXHOozJZq
Magic In The Hamptons (feat. Lil Yachty),"Social House, Lil Yachty",Magic In The Hamptons (feat. Lil Yachty),2018-06-08,164640,https://open.spotify.com/track/2Yer0p7uB2lVBUAtANuuQp
Stronger,Kanye West,Graduation,2007-09-11,311866,https://open.spotify.com/track/4fzsfWzRhPawzqhX8Qt9F3
Little Talks,Of Monsters and Men,My Head Is An Animal,2012-01-01,266600,https://open.spotify.com/track/2ihCaVdNZmnHZWt0fvAM7B
Gold Digger,"Kanye West, Jamie Foxx",Late Registration,2005-08-30,207626,https://open.spotify.com/track/1PS1QMdUqOal0ai3Gt7sDQ
"thank u, next",Ariana Grande,"thank u, next",2019-02-08,207320,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
Prisoner (feat. Dua Lipa),"Miley Cyrus, Dua Lipa",Plastic Hearts,2020-11-27,169333,https://open.spotify.com/track/2Oycxb8QbPkpHTo8ZrmG0B
Plastic Hearts,Miley Cyrus,Plastic Hearts,2020-11-27,205733,https://open.spotify.com/track/6qCsKKS7Ol63SJW3LOIX5R
positions,Ariana Grande,Positions,2020-10-30,172324,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
fake smile,Ariana Grande,"thank u, next",2019-02-08,208880,https://open.spotify.com/track/3wFLWP0FcIqHK1wb1CPthQ
Santa Tell Me,Ariana Grande,Santa Tell Me,2014-11-24,204093,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb
just like magic,Ariana Grande,Positions,2020-10-30,149900,https://open.spotify.com/track/7Dx9Z6Aon1qPS2N0rHSWTe
pov,Ariana Grande,Positions,2020-10-30,201882,https://open.spotify.com/track/3UoULw70kMsiVXxW0L3A33
no tears left to cry,Ariana Grande,Sweetener,2018-08-17,205920,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
Dangerous Woman,Ariana Grande,Dangerous Woman,2016-04-01,235946,https://open.spotify.com/track/3nef5W8jTkXrOKgCu4kmq7
Into You,Ariana Grande,Dangerous Woman,2016-04-01,244453,https://open.spotify.com/track/76FZM38RC8XaAjJ77CVTNe
Love Me Harder,"Ariana Grande, The Weeknd",My Everything (Deluxe),2014-08-22,236133,https://open.spotify.com/track/5J4ZkQpzMUFojo1CtAZYpn
Head & Heart (feat. MNEK),"Joel Corry, MNEK",Head & Heart (feat. MNEK),2020-07-03,166028,https://open.spotify.com/track/4wosxLl0mAqhneDzya2MfY
I'm A Fan (feat. Jeremih),"Pia Mia, Jeremih",I'm A Fan (feat. Jeremih),2017-05-26,163289,https://open.spotify.com/track/11SiIkTI3NsJvQGRyGw980
Get It Right (feat. MØ),"Diplo, MØ",Get It Right (feat. MØ),2017-11-15,172500,https://open.spotify.com/track/4Y04psQKpQQLcYv2lUCTA9
Billie Jean,Michael Jackson,Thriller 25 Super Deluxe Edition,2008-02-08,293826,https://open.spotify.com/track/5ChkMS8OtdzJeqyybCc9R5
Yellow,Coldplay,Parachutes,2000-07-10,266773,https://open.spotify.com/track/3AJwUDP919kvQ9QcozQPxg
Sign of the Times,Harry Styles,Harry Styles,2017-05-12,340706,https://open.spotify.com/track/5Ohxk2dO5COHF1krpoPigN
Paradise,Coldplay,Mylo Xyloto,2011-10-24,278719,https://open.spotify.com/track/6nek1Nin9q48AVZcWs9e9D
Hurts Like Heaven,Coldplay,Mylo Xyloto,2011-10-24,242253,https://open.spotify.com/track/6WF4hzdGXvXd1joERSXJjm
The Night Is Still Young,Nicki Minaj,The Pinkprint (International Deluxe Explicit),2014-12-12,227560,https://open.spotify.com/track/75u9uswC5UMdtv4SQ3xSYf
The Only Exception,Paramore,Brand New Eyes,2009-09-22,267653,https://open.spotify.com/track/3ZHfX6kbiY7JVsB63lLOLu
Mirrors,Justin Timberlake,The 20/20 Experience (Deluxe Version),2013-03-15,484146,https://open.spotify.com/track/4rHZZAmHpZrA3iH5zx8frV
I Knew You Were Trouble.,Taylor Swift,Red (Big Machine Radio Release Special),2012-10-22,219720,https://open.spotify.com/track/6FB3v4YcR57y4tXFcdxI1E
Part Of Me,Katy Perry,Teenage Dream: The Complete Confection,2012-01-01,216160,https://open.spotify.com/track/6yARPLK0PV4heEyh7pVMGz
Wish I Never,JOEY DJIA,Enough,2018-05-25,278504,https://open.spotify.com/track/3xpVqn88EvpmK6HWugLP0J
Superheroes,The Script,No Sound Without Silence,2014-09-15,245466,https://open.spotify.com/track/37sINbJZcFdHFAsVNsPq1i
Fight For You,"Pia Mia, Chance the Rapper",Divergent: Original Motion Picture Soundtrack,2014-01-01,275306,https://open.spotify.com/track/7c4Os5dZ24wAxlK5PW3wEr
Talk About Love (feat. Young Thug),"Zara Larsson, Young Thug",Talk About Love (feat. Young Thug),2021-01-08,199466,https://open.spotify.com/track/1qA9TnEJ2sUub9QkN9K3Mv
Can We Dance,The Vamps,Meet The Vamps,2014-01-01,192710,https://open.spotify.com/track/2kqAtjOtQPAR0OiYUJR43k
Clarity,"Zedd, Foxes",Clarity,2012-01-01,271426,https://open.spotify.com/track/60wwxj6Dd9NJlirf84wr2c
Scar Tissue,Red Hot Chili Peppers,Californication (Deluxe Edition),1999-06-08,215906,https://open.spotify.com/track/1G391cbiT3v3Cywg8T7DM1
Stockholm Syndrome,One Direction,FOUR (Deluxe),2014-11-17,214720,https://open.spotify.com/track/6AzCBeiDuUXGXjznBufswB
Style,Taylor Swift,1989,2014-01-01,231000,https://open.spotify.com/track/71PmZqBXH0RUETqxpwlV0w
New Romantics,Taylor Swift,1989 (Deluxe),2014-01-01,230466,https://open.spotify.com/track/0qAIiGFKLdV1xpNlEhjpq8
Welcome To New York,Taylor Swift,1989 (Deluxe),2014-01-01,212600,https://open.spotify.com/track/3nRmDz7qGCvsMS30rGGY0x
Out Of The Woods,Taylor Swift,1989 (Deluxe),2014-01-01,235800,https://open.spotify.com/track/0qUnBLZ8bJqUNEeQgayL9t
I Knew You Were Trouble.,Taylor Swift,Red (Deluxe Edition),2012-10-22,219720,https://open.spotify.com/track/3lKZf71jeNi14udIFPJ29V
Fearless,Taylor Swift,Fearless (Platinum Edition),2008-11-11,242000,https://open.spotify.com/track/2okho7vU7Nsq1UZD0kgIMi
You Belong With Me,Taylor Swift,Fearless (Platinum Edition),2008-11-11,231146,https://open.spotify.com/track/4kgTdThcDHfuDS2kKxB7Lc
Love Story,Taylor Swift,Fearless (Platinum Edition),2008-11-11,235280,https://open.spotify.com/track/5hnJCRSo4pxRsaEwT9YusG
Getaway Car,Taylor Swift,reputation,2017-11-10,233626,https://open.spotify.com/track/0VE4kBnHJUgtMf0dy6DRmW
Gorgeous,Taylor Swift,reputation,2017-11-10,209680,https://open.spotify.com/track/1ZY1PqizIl78geGM4xWlEA
Delicate,Taylor Swift,reputation,2017-11-10,232253,https://open.spotify.com/track/6NFyWDv5CjfwuzoCkw47Xf
Dog Days Are Over,Florence + The Machine,Lungs (Deluxe Version),2009,252818,https://open.spotify.com/track/456WNXWhDwYOSf5SpTuqxd
You've Got The Love,Florence + The Machine,Lungs (Deluxe Version),2009,168666,https://open.spotify.com/track/244AvzGQ4Ksa5637JQu5Gy
Spectrum (Say My Name) - Calvin Harris Remix,"Florence + The Machine, Calvin Harris",Ceremonials,2011,218190,https://open.spotify.com/track/57yeWyaoeTt26p0dlEZukQ
Spectrum (Say My Name),Florence + The Machine,Ceremonials (Original Deluxe Version),2011-01-01,311533,https://open.spotify.com/track/7efTNoBgYZ3IsB8wpP1f7R
Try,P!nk,The Truth About Love,2012-09-18,247906,https://open.spotify.com/track/1jF7IL57ayN4Ity3jQqGu0
Shut Up And Drive,Rihanna,Good Girl Gone Bad: Reloaded,2008-06-02,212280,https://open.spotify.com/track/4Tn2llBm1g0UlWctmgPL8Z
I Hope,Gabby Barrett,Goldmine,2020-06-19,210772,https://open.spotify.com/track/23T0OX7QOiIUFShSzbJ5Uo
She Looks So Perfect,5 Seconds of Summer,5 Seconds Of Summer,2014-06-27,202496,https://open.spotify.com/track/5cPO2j2p9Myq77YQVwWyrN
I Took A Pill In Ibiza - Seeb Remix,"Mike Posner, Seeb","At Night, Alone.",2016-05-06,197933,https://open.spotify.com/track/0vbtURX4qv1l7besfwmnD8
Young And Beautiful,Lana Del Rey,Young And Beautiful,2013-01-01,236053,https://open.spotify.com/track/2nMeu6UenVvwUktBCpLMK9
Love On The Brain,Rihanna,ANTI (Deluxe),2016-01-28,224000,https://open.spotify.com/track/5oO3drDxtziYU2H1X23ZIp
Pour It Up,Rihanna,Unapologetic (Deluxe),2012-12-11,161200,https://open.spotify.com/track/5r67bGhYXZNqk2m2Wupfmu
Cheers (Drink To That),Rihanna,Loud,2010-11-16,261746,https://open.spotify.com/track/5Lm8wha7kmEuqyjJ237HNM
Only Girl (In The World),Rihanna,Loud,2010-11-16,235493,https://open.spotify.com/track/0AH6WMe3OlAlUb5miXt2FQ
Talk That Talk,"Rihanna, JAY-Z",Talk That Talk,2011-11-19,209600,https://open.spotify.com/track/57mKcbEq7nMqtJ4gqJvWcp
We Found Love,"Rihanna, Calvin Harris",Talk That Talk,2011-11-19,215226,https://open.spotify.com/track/0U10zFw4GlBacOy9VDGfGL
Where Have You Been,Rihanna,Talk That Talk,2011-11-19,242680,https://open.spotify.com/track/3tyPOhuVnt5zd5kGfxbCyL
Pompeii,Bastille,All This Bad Blood,2013-01-01,214147,https://open.spotify.com/track/0sooJd5WbNnnz5k6yO7FIQ
Mama,"Jonas Blue, William Singe",Mama,2017-05-05,184133,https://open.spotify.com/track/4xlrALxuaCf9yZBHJeTSG6
Silence,"Marshmello, Khalid",Silence,2017-08-11,180822,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
How to Save a Life,The Fray,How To Save A Life,2005-09-13,262533,https://open.spotify.com/track/5fVZC9GiM4e8vu99W0Xf6J
Riptide,Vance Joy,Dream Your Life Away,2014-09-08,204280,https://open.spotify.com/track/7yq4Qj7cqayVTp3FF9CWbm
I Will Wait,Mumford & Sons,Babel (Deluxe Version),2012-09-21,276720,https://open.spotify.com/track/5PRRthP9SLfbXB359MfIWv
Sweater Weather,The Neighbourhood,I Love You.,2013-04-22,240400,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6
Demons,Imagine Dragons,Night Visions,2012-09-04,177506,https://open.spotify.com/track/5qaEfEh1AtSdrdrByCP7qR
Shout Out to My Ex,Little Mix,Glory Days (Expanded Edition),2016-11-18,246240,https://open.spotify.com/track/0ErK6K0kYr0Ow2RkPMhmMs
Born This Way,Lady Gaga,Born This Way (International Special Edition Version),2011-05-23,260252,https://open.spotify.com/track/30XU4suKzCeoCK9YFzdufg
Ocean Eyes - Blackbear Remix,"Billie Eilish, blackbear",Ocean Eyes (The Remixes),2017-01-13,195306,https://open.spotify.com/track/4JuZQeSRYJfLCqBgBIxxrR
I Gotta Feeling,Black Eyed Peas,THE E.N.D. (THE ENERGY NEVER DIES) [International Version],2009-01-01,289133,https://open.spotify.com/track/1JEsBoCgrdy4Xmu2E6aSj7
Love Me Land,Zara Larsson,Love Me Land,2020-07-10,159810,https://open.spotify.com/track/3J6bLodhUHgNyzEZLgcieN
All the Time,Zara Larsson,All the Time,2019-06-21,228111,https://open.spotify.com/track/3OTSBoYKO7HzGVj8Bu2OH9
Beware,"Big Sean, Lil Wayne, Jhené Aiko",Hall Of Fame (Deluxe),2013-01-01,235186,https://open.spotify.com/track/3Byz6Mk9WCNYeGthiDVti2
This One's for You (feat. Zara Larsson) (Official Song UEFA EURO 2016),"David Guetta, Zara Larsson",This One's for You (feat. Zara Larsson) [Official Song UEFA EURO 2016],2016-05-13,207272,https://open.spotify.com/track/46NBoIAHrmR7qcUGCIFEjR
Wanna Be Your Baby,Zara Larsson,1,2014-01-01,184847,https://open.spotify.com/track/1NjQZ4A4JfySY6bfLELDsI
Locked out of Heaven,Bruno Mars,Unorthodox Jukebox,2012-12-07,233478,https://open.spotify.com/track/3w3y8KPTfNeOKPiqUTakBh
Shots,"LMFAO, Lil Jon",Party Rock,2009-01-01,222133,https://open.spotify.com/track/1V4jC0vJ5525lEF1bFgPX2
Bootylicious,Destiny's Child,Survivor,2001-05-01,207733,https://open.spotify.com/track/31CsLSgn0HdZEVC8Bnnmvr
Wildest Dreams,Taylor Swift,1989 (Deluxe),2014-01-01,220440,https://open.spotify.com/track/4A4A6dwl5DqdqrZaEtKGPR
All In My Head (Flex) (feat. Fetty Wap),"Fifth Harmony, Fetty Wap",7/27 (Deluxe),2016-05-27,210573,https://open.spotify.com/track/7nD9nN3jord9wWcfW3Gkcm
Marry You,Bruno Mars,Doo-Wops & Hooligans,2010-05-11,230192,https://open.spotify.com/track/22PMfvdz35fFKYnJyMn077
Solo Dance - Acoustic,Martin Jensen,Solo Dance (From Morning Till Midnight),2017-06-16,192574,https://open.spotify.com/track/0ms7mqWfP2djjCWbI8oOql
Telephone,"Lady Gaga, Beyoncé",The Fame Monster (Deluxe Edition),2009-08-05,220626,https://open.spotify.com/track/7rl7ao5pb9BhvAzPdWStxi
Needed Me,Rihanna,ANTI (Deluxe),2016-01-28,191600,https://open.spotify.com/track/4pAl7FkDMNBsjykPXo91B3
Obsessed,Mariah Carey,Memoirs of an imperfect Angel (International Version),2009-09-29,242200,https://open.spotify.com/track/5EGPf0nqO7vEIwsOX6Er98
Doing It (feat. Rita Ora),"Charli xcx, Rita Ora",Doing It (feat. Rita Ora),2015-01-14,228520,https://open.spotify.com/track/25M5gW41d7IaYpGscSGyYi
No Limit,"G-Eazy, A$AP Rocky, Cardi B",The Beautiful & Damned,2017-12-15,245386,https://open.spotify.com/track/2DQ1ITjI0YoLFzuADN1ZBW
Dangerous,"Kardinal Offishall, Akon",Not 4 Sale,2008-01-01,246053,https://open.spotify.com/track/4NOZ35Dhucr6UlVyLOtktd
All Night,"The Vamps, Matoma",Night & Day (Night Edition),2017-07-14,197640,https://open.spotify.com/track/0dXNQ8dckG4eYfEtq9zcva
Dark Horse,"Katy Perry, Juicy J",PRISM,2013-01-01,215672,https://open.spotify.com/track/4jbmgIyjGoXjY01XxatOx6
The Middle,"Zedd, Maren Morris, Grey",The Middle,2018-01-23,184732,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
Whatcha Say,Jason Derulo,Jason Derulo (International),2010-02-26,221253,https://open.spotify.com/track/7xkQdy0cy5ymoWT7nedvLz
That's My Girl,Fifth Harmony,7/27 (Deluxe),2016-05-27,204013,https://open.spotify.com/track/2ACOWPLUe4A4KuQ5ioD2od
Classic,MKTO,MKTO,2012,175426,https://open.spotify.com/track/3BJm2KbylyJuzZjRUFXLBJ
Can You Feel My Heart,Bring Me The Horizon,Sempiternal (Expanded Edition),2013-04-01,228146,https://open.spotify.com/track/0WSa1sucoNRcEeULlZVQXj
Just Can’t Get Enough,Black Eyed Peas,The Beginning,2010-01-01,219426,https://open.spotify.com/track/3JA9Jsuxr4xgHXEawAdCp4
"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)","DJ Khaled, Justin Bieber, Quavo, Chance the Rapper, Lil Wayne",Grateful,2017-06-22,288600,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817
Cool,Dua Lipa,Future Nostalgia,2020-03-27,209583,https://open.spotify.com/track/4GE0As8SVSjCMVYkRaaWwJ
Physical,Dua Lipa,Future Nostalgia,2020-03-27,193829,https://open.spotify.com/track/7toYVidBIpAmM8Ife3LGrP
Good as Hell (feat. Ariana Grande) - Remix,"Lizzo, Ariana Grande",Good as Hell (feat. Ariana Grande) [Remix],2016,159011,https://open.spotify.com/track/07Oz5StQ7GRoygNLaXs2pd
Often,The Weeknd,The Highlights,2021-02-05,249109,https://open.spotify.com/track/67HlBRWRSjAHY2ujn6eOan
Under Control (feat. Hurts),"Calvin Harris, Alesso, Hurts",Motion,2014-10-31,184280,https://open.spotify.com/track/4J7CKHCF3mdL4diUsmW8lq
We Found Love (feat. Rihanna),"Calvin Harris, Rihanna",18 Months,2012-10-29,215520,https://open.spotify.com/track/0385HqYimoTQaHZP17KwG1
off the table (with The Weeknd),"Ariana Grande, The Weeknd",Positions,2020-10-30,239949,https://open.spotify.com/track/7E1jVNoWuemqUryI4FxsVD
Midnight Sky,Miley Cyrus,Plastic Hearts,2020-11-27,223280,https://open.spotify.com/track/4i2qxFEVVUi8yOYoxB8TCX
3 Nights,Dominic Fike,"Don't Forget About Me, Demos",2018-10-16,177666,https://open.spotify.com/track/1tNJrcVe6gwLEiZCtprs1u
You Da One,Rihanna,Talk That Talk (Deluxe),2012-07-18,200013,https://open.spotify.com/track/2tSFTvHVaLxkqXHaofPKQk
Mind Your Manners (feat. Icona Pop),"Chiddy Bang, Icona Pop",Breakfast,2010-09-13,196653,https://open.spotify.com/track/5p9fWkryvMSchyCW7AMwaM
I Like Me Better,Lauv,I met you when I was 18. (the playlist),2018-05-31,197436,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
Uncover,Zara Larsson,Uncover,2012,213543,https://open.spotify.com/track/3DQisSEr1TLp9H0BEeKiQS
Eastside (with Halsey & Khalid),"benny blanco, Halsey, Khalid",FRIENDS KEEP SECRETS,2018-12-07,170769,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
Heart Of Glass (Live from the iHeart Festival),Miley Cyrus,Plastic Hearts,2020-11-27,213671,https://open.spotify.com/track/5GK1GYXH16RdfmltogHhAk
Fly Away,Tones And I,Fly Away,2020-11-13,178156,https://open.spotify.com/track/1jgu8MFTEGdL1wjw9gZj5y
8TEEN,Khalid,American Teen,2017-04-27,228600,https://open.spotify.com/track/5bgwqaRSS3M8WHWruHgSL5
Habits (Stay High),Tove Lo,Queen Of The Clouds,2014-09-24,209160,https://open.spotify.com/track/18AJRdgUoO9EYn11N7xzaT
Adore You,Miley Cyrus,Bangerz (Deluxe Version),2013-10-04,278746,https://open.spotify.com/track/5AnCLGg35ziFOloEnXK4uu
Tear in My Heart,Twenty One Pilots,Blurryface,2015-05-15,188493,https://open.spotify.com/track/3bnVBN67NBEzedqQuWrpP4
Stressed Out,Twenty One Pilots,Blurryface,2015-05-15,202333,https://open.spotify.com/track/3CRDbSIZ4r5MsZ0YwxuEkn
Heathens,Twenty One Pilots,Heathens,2016-06-16,195920,https://open.spotify.com/track/6i0V12jOa3mr6uu4WYhUBr
Impossible,James Arthur,James Arthur (Deluxe),2013-11-04,209440,https://open.spotify.com/track/5yVIlYEHZxQVLyInCdldoS
Hard Times,Paramore,After Laughter,2017-05-12,182693,https://open.spotify.com/track/0w5Bdu51Ka25Pf3hojsKHh
Not Afraid,Eminem,Recovery,2010-06-18,248133,https://open.spotify.com/track/7Ie9W94M7OjPoZVV216Xus
Medicine,James Arthur,Medicine,2021-03-05,208906,https://open.spotify.com/track/7CHNIK6EGjnwpWkSpx6JZe
Maps,Maroon 5,V,2014-09-02,189960,https://open.spotify.com/track/4gbVRS8gloEluzf0GzDOFc
Blinding Lights,The Weeknd,After Hours,2020-03-20,200040,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
Primadonna,MARINA,Electra Heart (Deluxe),2012-04-27,221075,https://open.spotify.com/track/4sOX1nhpKwFWPvoMMExi3q
All My Friends (feat. Tinashe & Chance the Rapper),"Snakehips, Tinashe, Chance the Rapper",All My Friends (feat. Tinashe & Chance the Rapper),2015-10-21,229746,https://open.spotify.com/track/6TaqooOXAEcijL6G1AWS2K
Motive X Promiscuous (TikTok),lil kudo,Motive X Promiscuous (TikTok),2021-03-05,193168,https://open.spotify.com/track/2YXfTMg5rhcV3sHwzlGv2f
Ocean Drive,Duke Dumont,Ocean Drive,2015-07-31,206320,https://open.spotify.com/track/0b6wdul3A5sQNpIOv03OxP
More Than A Woman,Bee Gees,How Can You Mend A Broken Heart,2020-12-11,196213,https://open.spotify.com/track/2cX2coZS1PYBfPs8wgbdWE
in the dark,Bring Me The Horizon,amo,2019-01-25,271186,https://open.spotify.com/track/4swVflM7KtMxzfHBWqPv9S
Say It Right,Nelly Furtado,Loose,2006-01-01,223080,https://open.spotify.com/track/2aI21FnmY7TJVKeMaoQZ0t
Beautiful Pain,"Eminem, Sia",The Marshall Mathers LP2 (Deluxe),2013-11-05,265025,https://open.spotify.com/track/7hiBhOh4s8G0xmGYBAjyuw
L.A.LOVE (la la) [feat. YG],"Fergie, YG",Double Dutchess,2017-09-22,211512,https://open.spotify.com/track/5h2nC1QYVpK0AJra70Ja3p
sex,EDEN,i think you think too much of me,2016-08-19,218808,https://open.spotify.com/track/26ZX2JrAb8AFbr8FFfAsO7
This Is How We Do,Katy Perry,PRISM,2013-01-01,204285,https://open.spotify.com/track/7GCElX2eJA5t0AFWw3WzKn
Peaches (feat. Daniel Caesar & Giveon),"Justin Bieber, Daniel Caesar, Giveon",Justice,2021-03-19,198081,https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI
Want to Want Me,Jason Derulo,Everything Is 4,2015-05-29,207719,https://open.spotify.com/track/7oGZAicScQt96OAW4AruYy
Confident,Demi Lovato,Confident,2015-01-01,205745,https://open.spotify.com/track/3DXXKDbbZKyAZfNb96ST3q
Unstoppable,Sia,This Is Acting,2016-01-29,217746,https://open.spotify.com/track/0rIQnAMAUvJo3yLT2FBwTb
You And Me,Lifehouse,Lifehouse,2005-03-22,195493,https://open.spotify.com/track/0815caqt2Lytro5EIzMufT
Bad At Love,Halsey,hopeless fountain kingdom (Deluxe),2017-06-02,181279,https://open.spotify.com/track/7y9iMe8SOB6z3NoHE2OfXl
Without Me,Halsey,Manic,2020-01-17,201660,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
Now Or Never,Halsey,hopeless fountain kingdom,2017-06-02,214801,https://open.spotify.com/track/1hrj7mAAfxtU3YlFi3qkuu
What A Time (feat. Niall Horan),"Julia Michaels, Niall Horan",Inner Monologue Part 1,2019-01-24,173306,https://open.spotify.com/track/5WtfUKzXircvW8l5aaVZWT
good 4 u,Olivia Rodrigo,good 4 u,2021-05-14,178147,https://open.spotify.com/track/6PERP62TejQjgHu81OHxgM
Good Without,Mimi Webb,Good Without,2021-03-26,182121,https://open.spotify.com/track/15OCqNPYoLziEAsbVnqRj5
Never Forget You - Orchestral Version,Zara Larsson,Poster Girl (Summer Edition),2021-05-21,229605,https://open.spotify.com/track/6VwuNzlnUiZ3t1LIRxleg3
Another Love,Tom Odell,Long Way Down (Deluxe),2013-06-24,244360,https://open.spotify.com/track/3JvKfv6T31zO0ini8iNItO
Team,Lorde,Pure Heroine,2013-09-27,193058,https://open.spotify.com/track/3G6hD9B2ZHOsgf4WfNu7X1
Animals,Maroon 5,V (Deluxe),2015-05-18,231013,https://open.spotify.com/track/16pwlVsypm4aDKMhXdOuXg
